,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jay Rodriguez,19.0,eng ENG,"FW,LW",28-112,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Oliver Burke,17.0,sct SCO,"RW,LW",20-225,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
2,Salomón Rondón,9.0,ve VEN,FW,28-063,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
3,Grzegorz Krychowiak,20.0,pl POL,CM,27-293,45,1,1,1,0,0,1,4,25.0,3,1,0,1,2,3,1,0
4,Claudio Yacob,5.0,ar ARG,CM,30-123,45,3,3,1,2,0,0,0,,0,0,0,0,1,4,0,0
5,Gareth Barry,18.0,eng ENG,CM,36-268,90,2,2,1,0,1,1,2,50.0,1,0,0,0,1,3,2,0
6,Jake Livermore,8.0,eng ENG,CM,28-004,90,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,1,0
7,Kieran Gibbs,3.0,eng ENG,"WB,LB",28-053,90,5,2,3,1,1,4,4,100.0,0,2,1,1,2,7,4,0
8,Matt Phillips,10.0,sct SCO,"WB,LW,RW",26-250,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
9,James McClean,14.0,ie IRL,LW,28-210,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Ahmed Hegazi,26.0,eg EGY,CB,26-297,90,3,1,2,1,0,0,3,0.0,3,0,0,0,3,6,3,0
11,Jonny Evans,6.0,nir NIR,"CB,RB",29-319,90,3,3,2,1,0,2,3,66.7,1,2,0,2,0,3,4,0
12,Gareth McAuley,23.0,nir NIR,CB,37-348,90,1,1,1,0,0,1,1,100.0,0,1,1,0,4,5,1,0
13,Ben Foster,1.0,eng ENG,GK,34-229,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
14,14 Players,,,,,990,18,13,11,5,2,9,24,37.5,15,7,2,5,13,31,22,0
