,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,26-217,90,0,0,0,1,0,0,0,0,0,0,0,0,7,5,3,62.5
1,Bryan Mbeumo,19.0,cm CMR,FW,23-073,72,0,0,0,1,0,0,5,0,0,0,0,0,5,0,0,
2,Yoane Wissa,11.0,cd COD,FW,26-046,18,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,
3,Mathias Jensen,8.0,dk DEN,CM,26-291,72,0,0,0,0,1,0,5,3,2,0,0,0,4,0,0,
4,Josh Dasilva,10.0,eng ENG,CM,23-361,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
5,Vitaly Janelt,27.0,de GER,CM,24-162,89,0,0,0,2,2,0,0,2,2,0,0,0,3,0,1,0.0
6,Saman Ghoddos,14.0,ir IRN,CM,29-043,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,Frank Onyeka,15.0,ng NGA,CM,24-291,59,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,0.0
8,Shandon Baptiste,26.0,gd GRN,CM,24-194,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
9,Rico Henry,3.0,eng ENG,WB,25-103,90,0,0,0,1,0,1,3,0,0,0,0,0,4,0,2,0.0
10,Mads Roerslev,30.0,dk DEN,WB,23-117,90,0,0,0,0,1,0,4,1,1,0,0,0,3,0,0,
11,Ethan Pinnock,5.0,jm JAM,CB,29-143,90,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,50.0
12,Ben Mee,16.0,eng ENG,CB,33-028,90,0,0,0,0,1,0,1,0,1,0,0,0,7,1,2,33.3
13,Mathias Jørgensen,13.0,dk DEN,CB,32-179,90,0,0,0,0,0,0,0,2,1,0,0,0,5,2,0,100.0
14,David Raya,1.0,es ESP,GK,27-034,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
15,15 Players,,,,,990,0,0,0,7,6,2,19,10,9,0,0,0,51,12,11,52.2
