,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Shane Long,7.0,ie IRL,FW,30-342,79,0,0,0,1,1,1,2,0,0,0,0,0,1,3,10,23.1
1,Manolo Gabbiadini,20.0,it ITA,FW,26-034,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
2,Sofiane Boufal,19.0,ma MAR,"LW,LM",24-104,84,1,0,0,5,4,1,2,0,1,0,0,0,2,0,0,
3,Nathan Redmond,22.0,eng ENG,LM,23-299,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
4,James Ward-Prowse,16.0,eng ENG,"RW,RM",23-059,90,1,0,0,1,0,0,11,0,0,0,0,0,5,0,3,0.0
5,Dušan Tadić,11.0,rs SRB,AM,29-040,81,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,50.0
6,Mario Lemina,18.0,ga GAB,CM,24-120,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
7,Pierre Højbjerg,23.0,dk DEN,"DM,CM",22-147,90,1,0,0,2,3,0,0,1,2,0,0,0,13,1,2,33.3
8,Oriol Romeu,14.0,es ESP,DM,26-097,90,0,0,0,1,0,0,0,1,3,0,0,0,9,1,1,50.0
9,Sam McQueen,38.0,eng ENG,LB,22-327,90,0,0,0,0,0,0,4,1,2,0,0,0,5,0,0,
10,Wesley Hoedt,6.0,nl NED,CB,23-299,90,1,0,0,1,1,0,0,1,2,0,0,0,4,0,1,0.0
11,Maya Yoshida,3.0,jp JPN,CB,29-128,90,0,0,0,1,1,0,0,1,0,0,0,0,8,4,1,80.0
12,Jack Stephens,5.0,eng ENG,RB,23-337,90,0,0,0,0,1,0,0,2,0,0,0,0,6,2,1,66.7
13,Alex McCarthy,13.0,eng ENG,GK,28-027,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,4,0,0,13,12,2,21,8,11,0,0,0,58,13,21,38.2
