,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Adam Idah,35.0,ie IRL,FW,20-320,90,0,0,0,1,0,1,0,1,1,0,0,0,2,3,3,50.0
1,Christos Tzolis,18.0,gr GRE,LW,19-332,67,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0.0
2,Jon Rowe,46.0,eng ENG,LW,18-242,23,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0
3,Przemysław Płacheta,11.0,pl POL,RW,23-280,80,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,
4,Josh Sargent,24.0,us USA,RW,21-311,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,Pierre Lees-Melou,20.0,fr FRA,AM,28-217,90,0,0,0,3,0,1,2,0,0,0,0,0,8,2,2,50.0
6,Kenny McLean,23.0,sct SCO,DM,29-354,90,0,0,0,1,0,0,1,0,1,0,1,0,3,2,2,50.0
7,Billy Gilmour,8.0,sct SCO,DM,20-200,90,0,0,0,0,2,0,5,0,4,0,0,0,10,0,2,0.0
8,Dimitris Giannoulis,30.0,gr GRE,LB,26-072,45,0,0,0,2,2,0,0,1,1,0,0,0,6,0,0,
9,Brandon Williams,21.0,eng ENG,LB,21-116,45,0,0,0,3,2,0,0,1,0,0,0,0,7,0,0,
10,Ben Gibson,4.0,eng ENG,CB,28-347,90,1,0,0,0,1,0,1,1,1,0,0,0,4,3,4,42.9
11,Jakob Sørensen,19.0,dk DEN,CB,23-300,90,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,100.0
12,Sam Byram,3.0,eng ENG,RB,28-103,90,1,0,0,2,0,0,3,0,0,0,0,0,4,3,5,37.5
13,Angus Gunn,28.0,sct SCO,GK,25-340,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,13,9,3,19,5,8,0,1,0,55,14,20,41.2
