,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Odsonne Édouard,22.0,fr FRA,FW,23-260,84,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,33.3
1,Christian Benteke,20.0,be BEL,FW,30-304,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
2,Wilfried Zaha,11.0,ci CIV,LW,28-327,90,0,0,0,2,2,0,1,0,0,0,0,0,8,0,1,0.0
3,Jordan Ayew,9.0,gh GHA,RW,30-022,52,0,0,0,1,1,1,3,0,1,0,0,0,3,0,1,0.0
4,Michael Olise,7.0,fr FRA,RW,19-295,38,0,0,0,0,1,0,4,0,0,0,0,0,1,2,0,100.0
5,James McArthur,18.0,sct SCO,LM,33-361,90,1,0,0,3,2,0,2,0,1,0,0,0,13,0,6,0.0
6,Luka Milivojević,4.0,rs SRB,CM,30-179,90,0,0,0,2,2,0,2,1,0,0,0,0,9,0,0,
7,Conor Gallagher,23.0,eng ENG,RM,21-239,70,0,0,0,3,0,1,2,0,1,0,0,0,6,0,0,
8,Jeffrey Schlupp,15.0,gh GHA,RM,28-284,20,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,100.0
9,Tyrick Mitchell,3.0,eng ENG,LB,22-032,90,0,0,0,0,0,0,2,0,2,0,0,0,3,1,1,50.0
10,Marc Guéhi,6.0,eng ENG,CB,21-082,90,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,80.0
11,Joachim Andersen,16.0,dk DEN,CB,25-125,90,1,0,0,1,1,0,0,2,0,0,0,0,7,3,1,75.0
12,Joel Ward,2.0,eng ENG,RB,31-339,90,0,0,0,1,2,0,4,1,2,0,0,0,5,6,0,100.0
13,Vicente Guaita,13.0,es ESP,GK,34-266,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,15,11,2,21,4,7,0,0,0,66,19,15,55.9
