,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,32-106,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Alexandre Lacazette,9.0,fr FRA,FW,30-127,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Emile Smith Rowe,10.0,eng ENG,"LW,AM",21-066,90,1,0,0,1,0,0,2,0.0,2,3,0,3,1,2,0,0
3,Bukayo Saka,7.0,eng ENG,RW,20-027,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Ainsley Maitland-Niles,15.0,eng ENG,RW,24-034,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Martin Ødegaard,8.0,no NOR,AM,22-289,62,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
6,Nicolas Pépé,19.0,ci CIV,LW,26-126,28,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
7,Albert Sambi Lokonga,23.0,be BEL,DM,21-345,90,1,1,0,1,0,0,0,,0,2,2,0,3,4,2,0
8,Thomas Partey,5.0,gh GHA,DM,28-111,90,2,2,2,0,0,0,4,0.0,4,2,0,2,2,4,2,0
9,Kieran Tierney,3.0,sct SCO,LB,24-119,90,1,0,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0
10,Gabriel Dos Santos,6.0,br BRA,CB,23-287,90,1,1,1,0,0,1,1,100.0,0,2,2,0,0,1,3,0
11,Ben White,4.0,eng ENG,CB,23-359,90,0,0,0,0,0,0,0,,0,2,2,0,2,2,7,0
12,Takehiro Tomiyasu,18.0,jp JPN,RB,22-331,90,0,0,0,0,0,0,0,,0,2,0,2,2,2,3,0
13,Aaron Ramsdale,32.0,eng ENG,GK,23-141,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,8,5,3,5,0,2,8,25.0,6,15,7,8,11,19,20,0
