,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,9.0,nz NZL,FW,29-055,61,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-096,29,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
2,Matěj Vydra,27.0,cz CZE,FW,28-275,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Jay Rodriguez,19.0,eng ENG,FW,31-186,34,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0
4,Dwight McNeil,11.0,eng ENG,"LM,FW",21-070,90,1,0,0,0,1,0,1,0.0,1,0,0,0,2,3,0,0
5,Jack Cork,4.0,eng ENG,CM,31-220,90,1,0,0,1,0,0,1,0.0,1,2,0,2,2,3,1,0
6,Ashley Westwood,18.0,eng ENG,CM,30-305,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
7,Robbie Brady,12.0,ie IRL,"RM,LM",29-017,75,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0
8,Joel Mumbongo,46.0,se SWE,FW,22-022,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Erik Pieters,23.0,nl NED,LB,32-177,90,1,0,0,0,1,1,3,33.3,2,2,1,1,0,1,5,0
10,Ben Mee,6.0,eng ENG,CB,31-132,90,5,1,0,4,1,1,2,50.0,1,0,0,0,2,7,4,0
11,James Tarkowski,5.0,eng ENG,CB,28-073,90,3,3,3,0,0,3,3,100.0,0,1,1,0,1,4,4,0
12,Matthew Lowton,2.0,eng ENG,RB,31-236,90,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,6,0
13,Nick Pope,1.0,eng ENG,GK,28-287,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,15,6,5,6,4,8,17,47.1,9,7,2,5,10,25,22,0
