,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,39.0,nz NZL,FW,31-080,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Jesse Lingard,11.0,eng ENG,"LW,CM",30-072,14,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
2,Morgan Gibbs-White,10.0,eng ENG,AM,23-029,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
3,Brennan Johnson,20.0,wls WAL,AM,21-278,85,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0
4,Sam Surridge,16.0,eng ENG,FW,24-212,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Jack Colback,8.0,eng ENG,"LM,DM",33-124,90,2,2,2,0,0,0,2,0.0,2,1,0,1,0,2,1,0
6,Jonjo Shelvey,6.0,eng ENG,CM,30-363,66,1,0,0,1,0,1,2,50.0,1,2,1,1,0,1,2,0
7,André Ayew,34.0,gh GHA,"RW,CM,FW",33-070,24,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0
8,Remo Freuler,23.0,ch SUI,"RM,DM",30-316,90,1,1,0,1,0,0,0,,0,2,1,1,0,1,0,0
9,Renan Lodi,32.0,br BRA,LB,24-323,76,1,1,1,0,0,1,3,33.3,2,2,1,1,1,2,3,0
10,Harry Toffolo,15.0,eng ENG,LB,27-190,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
11,Felipe,38.0,br BRA,CB,33-285,90,3,1,1,2,0,1,2,50.0,1,2,2,0,2,5,5,0
12,Joe Worrall,4.0,eng ENG,CB,26-046,90,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,7,0
13,Neco Williams,7.0,wls WAL,RB,21-318,90,4,2,4,0,0,4,5,80.0,1,1,0,1,0,4,4,0
14,Keylor Navas,12.0,cr CRC,GK,36-072,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
15,15 Players,,,,,990,15,9,9,5,1,9,20,45.0,11,12,5,7,5,20,27,0
