,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Wilson,9.0,eng ENG,FW,31-005,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Alexander Isak,14.0,se SWE,FW,23-164,29,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2,Anthony Gordon,8.0,eng ENG,LW,22-008,61,1,1,0,0,1,1,3,33.3,2,2,0,2,0,1,0,0
3,Allan Saint-Maximin,10.0,fr FRA,LW,25-357,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Miguel Almirón,24.0,py PAR,RW,29-022,76,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
5,Jacob Murphy,23.0,eng ENG,RW,28-008,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Joelinton,7.0,br BRA,LM,26-202,90,3,2,1,2,0,2,4,50.0,2,2,0,2,4,7,1,0
7,Bruno Guimarães,39.0,br BRA,CM,25-108,90,1,1,1,0,0,1,4,25.0,3,2,0,2,2,3,1,0
8,Sean Longstaff,36.0,eng ENG,RM,25-125,62,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
9,Joe Willock,28.0,eng ENG,RM,23-196,28,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
10,Dan Burn,33.0,eng ENG,LB,30-299,86,1,0,1,0,0,1,3,33.3,2,2,1,1,0,1,2,0
11,Matt Targett,13.0,eng ENG,LB,27-167,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Sven Botman,4.0,nl NED,CB,23-051,90,2,1,2,0,0,1,1,100.0,0,2,1,1,1,3,5,0
13,Jamaal Lascelles,6.0,eng ENG,CB,29-113,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
14,Kieran Trippier,2.0,eng ENG,RB,32-166,90,2,1,2,0,0,1,2,50.0,1,0,0,0,3,5,2,0
15,Nick Pope,22.0,eng ENG,GK,30-319,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,11,7,8,2,1,8,20,40.0,12,14,2,12,11,22,19,0
