,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Oliver McBurnie,9.0,sct SCO,FW,24-269,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
1,David McGoldrick,17.0,ie IRL,FW,33-091,55,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
2,Oliver Burke,14.0,sct SCO,"FW,LW",23-327,35,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,John Fleck,4.0,sct SCO,CM,29-188,79,1,0,1,0,0,0,0,,0,0,0,0,3,4,1,0
4,Billy Sharp,10.0,eng ENG,RW,35-023,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Oliver Norwood,16.0,nir NIR,CM,29-322,90,2,1,1,1,0,2,4,50.0,2,4,1,3,3,5,0,0
6,John Lundstram,7.0,eng ENG,"CM,RM",27-010,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0
7,Enda Stevens,3.0,ie IRL,"WB,LB",30-234,90,2,1,1,0,1,1,2,50.0,1,1,0,1,0,2,0,0
8,George Baldock,2.0,gr GRE,"WB,RB",27-356,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
9,Kean Bryan,29.0,eng ENG,CB,24-119,90,1,1,0,1,0,1,2,50.0,1,2,1,1,2,3,2,0
10,Phil Jagielka,15.0,eng ENG,CB,38-195,55,0,0,0,0,0,0,0,,0,2,1,1,0,0,3,0
11,Ben Osborn,23.0,eng ENG,LM,26-207,35,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
12,Ethan Ampadu,22.0,wls WAL,CB,20-167,90,3,3,1,2,0,1,1,100.0,0,4,1,3,1,4,7,1
13,Aaron Ramsdale,1.0,eng ENG,GK,22-290,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,11,8,4,5,2,5,12,41.7,7,15,4,11,11,22,18,1
