,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,FW,34-127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0
1,James Maddison,10.0,eng ENG,AM,24-176,59,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,
2,Kelechi Iheanacho,14.0,ng NGA,FW,24-227,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
3,Ayoze Pérez,17.0,es ESP,AM,27-293,90,1,0,0,5,2,0,1,0,0,0,0,0,2,2,1,66.7
4,Wilfred Ndidi,25.0,ng NGA,CM,24-153,90,1,0,0,3,1,0,1,2,5,0,0,0,9,1,1,50.0
5,Youri Tielemans,8.0,be BEL,CM,24-011,90,0,0,0,1,3,0,9,0,2,0,0,0,6,1,0,100.0
6,Luke Thomas,33.0,eng ENG,WB,19-342,90,0,0,0,0,2,0,1,1,1,0,0,0,6,1,3,25.0
7,Marc Albrighton,11.0,eng ENG,WB,31-181,66,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0
8,Ricardo Pereira,21.0,pt POR,WB,27-224,24,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0.0
9,Çağlar Söyüncü,4.0,tr TUR,CB,24-360,90,0,0,0,2,0,0,1,1,3,0,0,0,5,8,1,88.9
10,Wesley Fofana,3.0,fr FRA,CB,20-152,90,1,0,0,3,3,0,0,2,3,0,1,0,8,1,4,20.0
11,Timothy Castagne,27.0,be BEL,CB,25-164,90,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,
12,Kasper Schmeichel,1.0,dk DEN,GK,34-194,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,14 Players,,,,,990,5,0,0,16,14,0,17,7,15,0,1,0,48,15,17,46.9
