,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,FW,32-046,89,1,0,0,2,0,0,0,0,1,0,0,0,1,2,3,40.0
1,Kelechi Iheanacho,8.0,ng NGA,FW,22-146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,Harvey Barnes,19.0,eng ENG,LW,21-079,90,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,100.0
3,Demarai Gray,7.0,jm JAM,RW,22-243,90,0,0,0,1,0,0,3,1,0,0,0,0,6,0,0,
4,James Maddison,10.0,eng ENG,"LM,AM",22-095,89,0,0,0,0,2,0,5,1,1,0,0,0,0,1,1,50.0
5,Shinji Okazaki,20.0,jp JPN,AM,32-316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
6,Wilfred Ndidi,25.0,ng NGA,"CM,DM",22-072,90,0,0,0,0,0,0,0,1,1,0,0,0,14,6,6,50.0
7,Youri Tielemans,21.0,be BEL,RM,21-295,68,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0
8,Nampalys Mendy,24.0,sn SEN,"DM,RM",26-248,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
9,Ben Chilwell,3.0,eng ENG,LB,22-067,90,0,0,0,0,0,0,0,2,1,0,0,0,5,5,3,62.5
10,Harry Maguire,15.0,eng ENG,CB,25-358,90,0,0,0,1,0,1,0,2,2,0,0,0,4,4,2,66.7
11,Jonny Evans,6.0,nir NIR,CB,31-054,90,0,0,0,1,0,0,0,0,1,0,0,0,6,3,0,100.0
12,Ricardo Pereira,14.0,pt POR,RB,25-143,90,0,0,0,1,0,0,2,1,2,0,0,0,5,3,1,75.0
13,Kasper Schmeichel,1.0,dk DEN,GK,32-113,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,6,3,2,12,8,10,0,0,0,48,27,18,60.0
