,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Roberto Firmino,9.0,br BRA,FW,28-354,85,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
1,Takumi Minamino,18.0,jp JPN,FW,25-248,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Sadio Mané,10.0,sn SEN,LW,28-163,90,3,1,1,0,2,2,3,66.7,1,1,0,1,1,4,0,0
3,Mohamed Salah,11.0,eg EGY,RW,28-097,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
4,Georginio Wijnaldum,5.0,nl NED,LM,29-314,90,1,1,0,0,1,1,4,25.0,3,0,0,0,0,1,0,0
5,Jordan Henderson,14.0,eng ENG,CM,30-095,45,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
6,Thiago Alcántara,6.0,es ESP,CM,29-162,45,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,0,0
7,Naby Keïta,8.0,gn GUI,RM,25-223,63,2,0,0,2,0,1,5,20.0,4,1,0,1,0,2,0,0
8,James Milner,7.0,eng ENG,RM,34-260,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
9,Andrew Robertson,26.0,sct SCO,LB,26-193,90,1,1,0,0,1,1,2,50.0,1,2,0,2,0,1,2,0
10,Virgil van Dijk,4.0,nl NED,CB,29-074,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
11,Fabinho,3.0,br BRA,CB,26-333,90,4,3,1,2,1,4,7,57.1,3,1,0,1,4,8,0,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,21-349,90,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0
13,Alisson,1.0,br BRA,GK,27-354,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,7,2,6,6,10,26,38.5,16,9,0,9,8,22,3,0
