,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Álvaro Morata,9.0,es ESP,FW,25-064,81,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Michy Batshuayi,23.0,be BEL,FW,24-085,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Eden Hazard,10.0,be BEL,FW,26-353,72,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
3,Willian,22.0,br BRA,FW,29-139,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Tiemoué Bakayoko,14.0,fr FRA,DM,23-131,90,3,3,3,0,0,0,0,,0,1,0,1,2,5,0,0
5,N'Golo Kanté,7.0,fr FRA,DM,26-272,84,3,2,0,3,0,3,4,75.0,1,0,0,0,1,4,1,0
6,Danny Drinkwater,6.0,eng ENG,DM,27-296,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Cesc Fàbregas,4.0,es ESP,DM,30-236,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
8,Marcos Alonso,3.0,es ESP,WB,26-363,90,1,1,0,1,0,1,3,33.3,2,0,0,0,1,2,2,0
9,Victor Moses,15.0,ng NGA,WB,27-014,90,1,1,0,0,1,0,2,0.0,2,1,0,1,1,2,0,0
10,Antonio Rüdiger,2.0,de GER,CB,24-298,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0
11,Gary Cahill,24.0,eng ENG,CB,32-007,90,2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,5,0
12,César Azpilicueta,28.0,es ESP,CB,28-120,90,1,1,1,0,0,0,0,,0,2,2,0,1,2,1,0
13,Thibaut Courtois,13.0,be BEL,GK,25-229,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,12,10,6,5,1,5,11,45.5,6,6,3,3,9,21,14,0
