,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Joe Gelhardt,30.0,eng ENG,FW,20-011,90,0,0,0,1,1,1,0,0,0,0,0,0,4,2,3,40.0
1,Jack Harrison,22.0,eng ENG,LW,25-176,90,0,0,0,2,0,0,5,1,0,0,0,0,7,0,1,0.0
2,Raphinha,10.0,br BRA,RW,25-152,90,0,0,0,1,1,0,11,1,1,0,0,0,2,2,2,50.0
3,Rodrigo,19.0,es ESP,AM,31-070,90,1,0,0,2,0,0,1,0,1,0,0,0,1,2,3,40.0
4,Kalvin Phillips,23.0,eng ENG,DM,26-164,90,0,0,0,2,1,0,4,1,2,0,0,0,11,1,1,50.0
5,Mateusz Klich,43.0,pl POL,DM,31-336,82,0,0,0,1,1,0,1,0,0,0,0,0,13,1,0,100.0
6,Sam Greenwood,42.0,eng ENG,RW,20-109,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
7,Junior Firpo,3.0,es ESP,LB,25-266,82,1,0,0,3,0,0,0,2,3,0,0,0,5,1,0,100.0
8,Pascal Struijk,21.0,nl NED,LB,22-277,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9,Liam Cooper,6.0,sct SCO,CB,30-258,90,1,0,0,2,0,0,0,1,0,0,0,0,8,2,5,28.6
10,Diego Llorente,14.0,es ESP,CB,28-272,90,0,0,0,0,2,0,0,3,0,0,0,0,7,0,4,0.0
11,Robin Koch,5.0,de GER,RB,25-302,67,0,0,0,1,1,0,0,1,0,0,0,0,6,2,3,40.0
12,Jamie Shackleton,46.0,eng ENG,RB,22-219,23,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,
13,Illan Meslier,1.0,fr FRA,GK,22-074,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,16,7,1,23,11,7,0,0,0,71,13,22,37.1
