,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Solanke,9.0,eng ENG,FW,25-202,90,0,0,0,1,1,0,1,0,0,0,0,0,3,0,4,0.0
1,Hamed Junior Traorè,22.0,ci CIV,FW,23-047,71,0,0,0,0,0,1,10,0,1,0,0,0,1,0,0,
2,David Brooks,7.0,wls WAL,"FW,RM",25-270,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3,Dango Ouattara,11.0,bf BFA,"LM,RM",21-052,84,0,0,0,0,0,0,3,1,2,0,0,0,4,0,1,0.0
4,Lewis Cook,4.0,eng ENG,CM,26-060,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
5,Jefferson Lerma,8.0,co COL,CM,28-161,90,0,0,0,0,1,0,1,1,1,0,0,0,8,2,1,66.7
6,Philip Billing,29.0,dk DEN,CM,26-297,84,0,0,0,1,1,0,0,2,0,0,0,0,4,2,1,66.7
7,Antoine Semenyo,24.0,gh GHA,FW,23-087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Ryan Christie,10.0,sct SCO,RM,28-041,57,0,0,0,2,1,0,0,3,3,0,0,0,4,1,1,50.0
9,Marcus Tavernier,16.0,eng ENG,LM,24-013,33,0,0,0,0,0,0,1,2,0,0,0,0,4,1,1,50.0
10,Lloyd Kelly,5.0,eng ENG,LB,24-180,90,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0.0
11,Marcos Senesi,25.0,ar ARG,CB,25-329,84,0,0,0,3,0,0,1,3,0,0,0,0,7,0,0,
12,Illia Zabarnyi,27.0,ua UKR,CB,20-215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,Jack Stephens,3.0,eng ENG,CB,29-067,90,0,0,0,1,0,0,0,1,0,0,0,0,12,1,1,50.0
14,Adam Smith,15.0,eng ENG,RB,31-340,90,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,100.0
15,Neto,13.0,br BRA,GK,33-259,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
16,16 Players,,,,,990,1,0,0,11,4,1,18,15,8,0,0,0,54,12,14,46.2
