,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Patrick Bamford,9.0,eng ENG,FW,29-173,85,1,0,0,3,2,0,0,0,0,0,0,0,0,1,2,33.3
1,Marc Roca,8.0,es ESP,LM,26-091,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,Degnand Gnonto,29.0,it ITA,LW,19-112,60,1,0,0,3,1,1,3,0,2,0,0,0,5,0,0,
3,Crysencio Summerville,10.0,nl NED,"LW,RW",21-118,30,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,
4,Jack Harrison,11.0,eng ENG,"RW,LW",26-097,90,0,0,0,2,2,0,9,1,2,0,0,0,8,0,1,0.0
5,Brenden Aaronson,7.0,us USA,AM,22-126,74,0,0,0,1,1,0,4,0,1,0,0,0,1,0,1,0.0
6,Georginio Rutter,24.0,fr FRA,"AM,FW",20-311,16,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,100.0
7,Weston McKennie,28.0,us USA,"DM,RM",24-181,90,0,0,0,1,0,1,2,0,2,0,0,0,8,2,1,66.7
8,Tyler Adams,12.0,us USA,"DM,CM",24-011,90,0,0,0,3,0,0,0,1,3,0,0,0,8,0,1,0.0
9,Junior Firpo,3.0,es ESP,LB,26-187,90,0,0,0,0,2,0,3,3,1,0,0,0,5,0,1,0.0
10,Maximilian Wöber,39.0,at AUT,CB,25-021,90,0,0,0,1,1,0,0,2,0,0,0,0,6,2,0,100.0
11,Robin Koch,5.0,de GER,CB,26-223,90,0,0,0,0,2,0,0,1,2,0,0,0,2,4,2,66.7
12,Luke Ayling,2.0,eng ENG,RB,31-184,90,0,0,0,0,2,0,4,0,1,0,0,0,5,1,1,50.0
13,Illan Meslier,1.0,fr FRA,GK,22-360,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,15,13,2,26,8,15,0,0,0,53,12,10,54.5
