,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Callum Wilson,13.0,eng ENG,FW,26-242,90,0,0,0,1,2,0,0,0,1,1,0,0,2,0,5,0.0
1,Ryan Fraser,24.0,sct SCO,LW,24-245,88,0,0,0,0,3,0,13,0,0,0,0,0,2,0,1,0.0
2,Jermain Defoe,18.0,eng ENG,FW,36-020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,David Brooks,20.0,wls WAL,RW,21-111,85,0,0,0,1,2,0,1,0,0,0,0,0,2,0,3,0.0
4,Junior Stanislas,19.0,eng ENG,"LM,RW",28-335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Charlie Daniels,11.0,eng ENG,"LM,LB",32-050,90,0,0,0,0,1,0,6,2,0,0,0,0,4,0,3,0.0
6,Jefferson Lerma,8.0,co COL,CM,24-002,90,0,0,0,1,2,0,0,2,0,0,0,0,8,1,5,16.7
7,Lewis Cook,16.0,eng ENG,CM,21-266,79,0,0,0,0,1,0,2,0,1,0,0,0,6,0,1,0.0
8,Dan Gosling,4.0,eng ENG,CM,28-268,11,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0
9,Adam Smith,15.0,eng ENG,RM,27-181,90,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,50.0
10,Nathan Aké,5.0,nl NED,CB,23-251,90,0,0,0,0,1,1,0,2,1,0,0,0,6,1,2,33.3
11,Steve Cook,3.0,eng ENG,CB,27-191,90,1,0,0,0,1,0,0,1,0,0,0,0,3,3,2,60.0
12,Simon Francis,2.0,eng ENG,"CB,RB",33-253,90,0,0,0,0,1,0,1,1,1,0,0,0,7,0,3,0.0
13,Asmir Begović,27.0,ba BIH,GK,31-129,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,3,15,1,23,10,4,1,0,0,46,8,27,22.9
