,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aaron Connolly,7.0,ie IRL,FW,21-321,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Alexis Mac Allister,10.0,ar ARG,"FW,CM",22-356,30,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2,Leandro Trossard,11.0,be BEL,"LW,FW",27-011,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Solly March,20.0,eng ENG,"RW,LW",27-148,90,1,0,0,1,0,0,2,0.0,2,2,0,2,2,3,1,0
4,Jakub Moder,15.0,pl POL,"LM,CM",22-252,90,2,1,1,1,0,1,4,25.0,3,0,0,0,2,4,0,0
5,Yves Bissouma,8.0,ml MLI,CM,25-107,83,1,1,0,1,0,0,0,,0,1,0,1,1,2,2,0
6,Adam Lallana,14.0,eng ENG,RW,33-219,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Enock Mwepu,12.0,zm ZAM,RM,23-348,83,1,1,0,1,0,0,3,0.0,3,1,0,1,0,1,0,0
8,Taylor Richards,30.0,eng ENG,CM,21-011,7,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
9,Marc Cucurella,3.0,es ESP,LB,23-146,90,1,0,0,0,1,1,6,16.7,5,0,0,0,1,2,1,0
10,Dan Burn,33.0,eng ENG,CB,29-220,90,2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,4,0
11,Joël Veltman,34.0,nl NED,CB,29-334,90,2,2,1,1,0,0,1,0.0,1,0,0,0,2,4,2,0
12,Tariq Lamptey,2.0,gh GHA,RB,21-076,90,5,2,4,1,0,2,3,66.7,1,0,0,0,1,6,0,0
13,Robert Sánchez,1.0,es ESP,GK,24-027,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,8,7,8,1,6,23,26.1,17,5,1,4,10,26,10,0
