,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Kai Havertz,29.0,de GER,FW,23-348,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,João Félix,11.0,pt POR,"FW,AM",23-196,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Mykhailo Mudryk,15.0,ua UKR,LW,22-140,63,3,2,1,1,1,1,3,33.3,2,2,0,2,0,3,1,0
3,Christian Pulisic,10.0,us USA,LW,24-249,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Noni Madueke,31.0,eng ENG,RW,21-076,81,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0
5,Hakim Ziyech,22.0,ma MAR,RW,30-067,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Conor Gallagher,23.0,eng ENG,LM,23-108,81,2,2,1,1,0,0,3,0.0,3,2,0,2,1,3,0,1
7,David Datro Fofana,27.0,ci CIV,FW,20-154,9,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
8,Enzo Fernández,5.0,ar ARG,"CM,DM",22-128,90,4,3,2,1,1,2,3,66.7,1,0,0,0,1,5,0,1
9,Carney Chukwuemeka,30.0,eng ENG,RM,19-217,81,2,1,1,1,0,1,1,100.0,0,2,0,2,1,3,0,0
10,Ruben Loftus-Cheek,12.0,eng ENG,DM,27-122,9,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
11,Lewis Hall,67.0,eng ENG,LB,18-259,90,2,2,1,1,0,2,2,100.0,0,3,0,3,0,2,1,0
12,Trevoh Chalobah,14.0,eng ENG,CB,23-324,90,1,1,1,0,0,1,1,100.0,0,3,2,1,1,2,1,0
13,Wesley Fofana,33.0,fr FRA,CB,22-159,90,1,0,1,0,0,1,4,25.0,3,2,2,0,0,1,1,1
14,César Azpilicueta,28.0,es ESP,RB,33-270,90,3,2,1,2,0,0,4,0.0,4,2,1,1,2,5,4,0
15,Kepa Arrizabalaga,1.0,es ESP,GK,28-234,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,21,13,11,8,2,9,23,39.1,14,19,5,14,6,27,8,3
