,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-253,86,1,0,0,1,0,0,1,0.0,1,4,1,3,0,1,1,0
1,Sam Surridge,16.0,eng ENG,AM,24-268,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Danilo,28.0,br BRA,"AM,CM",21-358,90,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,2,0
3,Morgan Gibbs-White,10.0,eng ENG,"AM,WB",23-085,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
4,Orel Mangala,5.0,be BEL,CM,25-035,90,3,3,3,0,0,1,2,50.0,1,0,0,0,0,3,2,0
5,Remo Freuler,23.0,ch SUI,CM,31-007,75,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,3,0
6,Brennan Johnson,20.0,wls WAL,AM,21-334,15,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Renan Lodi,32.0,br BRA,WB,25-014,86,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0
8,André Ayew,34.0,gh GHA,FW,33-126,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Neco Williams,7.0,wls WAL,"WB,CB",22-009,90,3,3,2,0,1,1,2,50.0,1,3,1,2,2,5,4,0
10,Scott McKenna,26.0,sct SCO,CB,26-161,29,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
11,Joe Worrall,4.0,eng ENG,CB,26-102,61,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0
12,Moussa Niakhate,19.0,sn SEN,CB,27-045,90,0,0,0,0,0,0,0,,0,3,3,0,5,5,5,0
13,Felipe,38.0,br BRA,CB,33-341,86,3,2,3,0,0,1,2,50.0,1,2,1,1,2,5,5,0
14,Emmanuel Dennis,25.0,ng NGA,WB,25-158,4,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
15,Keylor Navas,12.0,cr CRC,GK,36-128,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,15,11,9,4,2,8,16,50.0,8,14,6,8,12,27,29,0
