,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Hwang Hee-chan,26.0,kr KOR,"FW,AM",25-263,87,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,100.0
1,Raúl Jiménez,9.0,mx MEX,AM,30-164,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
2,Adama Traoré,37.0,es ESP,"AM,WB",25-264,90,0,0,0,4,2,0,2,0,1,0,0,0,6,1,0,100.0
3,Leander Dendoncker,32.0,be BEL,"AM,CM",26-184,90,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
4,João Moutinho,28.0,pt POR,CM,35-038,73,0,0,0,0,0,0,4,2,1,0,0,0,4,0,0,
5,Fábio Silva,17.0,pt POR,FW,19-089,17,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0.0
6,Rúben Neves,8.0,pt POR,CM,24-217,90,1,0,0,2,1,0,4,0,0,0,0,0,9,4,0,100.0
7,Fernando Marçal,5.0,br BRA,WB,32-239,73,0,0,0,0,0,1,2,2,0,0,0,0,2,3,4,42.9
8,Daniel Podence,10.0,pt POR,AM,25-360,17,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,
9,Nélson Semedo,22.0,pt POR,WB,27-334,90,0,0,0,1,1,1,2,1,0,0,0,0,6,0,1,0.0
10,Romain Saïss,27.0,ma MAR,CB,31-204,90,0,0,0,2,1,0,1,3,2,0,0,0,5,1,1,50.0
11,Conor Coady,16.0,eng ENG,CB,28-233,90,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
12,Max Kilman,23.0,eng ENG,CB,24-146,90,0,0,0,2,2,0,0,1,0,0,0,0,1,2,2,50.0
13,José Sá,1.0,pt POR,GK,28-272,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,17,8,2,21,9,4,0,0,0,46,12,13,48.0
