,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Gabriel Jesus,33.0,br BRA,FW,21-286,75,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
1,Sergio Agüero,10.0,ar ARG,FW,30-226,15,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2,Leroy Sané,19.0,de GER,LW,23-003,73,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
3,İlkay Gündoğan,8.0,de GER,LW,28-082,17,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0
4,Raheem Sterling,7.0,eng ENG,RW,24-037,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
5,David Silva,21.0,es ESP,LM,33-006,61,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Kevin De Bruyne,17.0,be BEL,LM,27-200,29,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Fernandinho,25.0,br BRA,CM,33-255,90,2,2,0,0,2,1,1,100.0,0,0,0,0,2,4,2,0
8,Bernardo Silva,20.0,pt POR,RM,24-157,90,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0
9,Danilo,3.0,br BRA,LB,27-183,90,1,1,0,1,0,1,2,50.0,1,1,0,1,2,3,1,0
10,Aymeric Laporte,14.0,es ESP,CB,24-232,90,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,1,0
11,John Stones,5.0,eng ENG,CB,24-231,90,1,1,0,0,1,0,0,,0,1,1,0,1,2,0,0
12,Kyle Walker,2.0,eng ENG,RB,28-231,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
13,Ederson,31.0,br BRA,GK,25-150,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
14,14 Players,,,,,990,10,8,0,7,3,4,13,30.8,9,6,2,4,9,19,6,0
