,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Isaac Success,10.0,ng NGA,FW,22-293,82,0,0,0,3,5,0,1,1,3,0,0,0,5,2,3,40.0
1,Andre Gray,18.0,jm JAM,FW,27-123,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,Gerard Deulofeu,7.0,es ESP,FW,24-228,64,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
3,Ken Sema,12.0,se SWE,"FW,LW",25-027,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
4,Roberto Pereyra,37.0,ar ARG,AM,27-293,90,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,
5,Will Hughes,19.0,eng ENG,"AM,RW",23-193,90,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,
6,Étienne Capoue,29.0,fr FRA,DM,30-108,90,0,0,0,1,0,0,0,1,0,0,0,0,6,0,1,0.0
7,Abdoulaye Doucouré,16.0,ml MLI,DM,25-299,90,0,0,0,1,0,0,0,1,2,0,0,0,7,0,1,0.0
8,Adam Masina,11.0,ma MAR,LB,24-298,90,1,0,0,3,2,0,4,1,1,0,0,0,4,1,1,50.0
9,Craig Cathcart,15.0,nir NIR,CB,29-263,84,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,57.1
10,Christian Kabasele,27.0,be BEL,CB,27-245,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
11,Adrian Mariappa,6.0,jm JAM,CB,32-024,90,0,0,0,0,0,0,0,1,1,0,0,0,5,2,5,28.6
12,Kiko Femenía,21.0,es ESP,RB,27-267,90,0,0,0,0,0,1,1,1,2,0,0,0,4,1,1,50.0
13,Ben Foster,26.0,eng ENG,GK,35-207,90,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,
14,14 Players,,,,,990,1,0,0,9,12,3,7,9,11,0,0,0,53,11,16,40.7
