,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Aleksandar Mitrović,9.0,rs SRB,FW,27-331,90,1,0,0,1,1,0,0,0,0,0,0,0,3,5,7,41.7
1,Neeskens Kebano,7.0,cd COD,LW,30-156,82,0,0,0,2,1,0,5,0,0,0,0,0,8,0,1,0.0
2,Jay Stansfield,65.0,eng ENG,"RW,LW",19-262,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
3,Bobby Reid,14.0,jm JAM,"RW,LW",29-192,89,0,0,0,2,1,0,2,1,1,1,0,0,6,1,2,33.3
4,Kevin Mbabu,27.0,ch SUI,RB,27-116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Andreas Pereira,18.0,br BRA,AM,26-224,85,0,0,0,1,0,0,4,0,0,0,0,0,3,0,1,0.0
6,Tom Cairney,10.0,sct SCO,AM,31-205,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
7,João Palhinha,26.0,pt POR,DM,27-035,90,1,0,0,3,1,0,0,0,3,0,0,0,2,1,1,50.0
8,Harrison Reed,6.0,eng ENG,DM,27-198,90,1,0,0,2,1,0,5,1,1,0,0,0,8,3,2,60.0
9,Antonee Robinson,33.0,us USA,LB,25-005,90,0,0,0,0,0,0,4,1,1,0,0,0,3,2,0,100.0
10,Tim Ream,13.0,us USA,CB,34-312,90,0,0,0,1,1,0,0,3,1,0,0,0,5,0,0,
11,Tosin Adarabioyo,4.0,eng ENG,CB,24-323,90,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,
12,Kenny Tete,2.0,nl NED,RB,26-308,89,0,0,0,1,0,0,1,2,1,0,0,0,5,1,0,100.0
13,Tyrese Francois,35.0,au AUS,"LW,RB",22-028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,Marek Rodák,1.0,sk SVK,GK,25-243,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
15,15 Players,,,,,990,3,0,0,14,7,0,22,9,8,1,0,0,51,13,14,48.1
