,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,27-352,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Neeskens Kebano,7.0,cd COD,LW,30-177,59,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
2,Willian,20.0,br BRA,"LW,LM",34-025,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Bobby Reid,14.0,jm JAM,RW,29-213,59,1,1,0,1,0,0,0,,0,1,0,1,1,2,1,0
4,Daniel James,21.0,wls WAL,"RW,RM",24-297,31,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
5,Andreas Pereira,18.0,br BRA,AM,26-245,60,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
6,Tom Cairney,10.0,sct SCO,"AM,CM",31-226,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,João Palhinha,26.0,pt POR,DM,27-056,84,4,4,2,2,0,3,5,60.0,2,1,1,0,0,4,2,1
8,Carlos Vinícius,30.0,br BRA,FW,27-162,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Harrison Reed,6.0,eng ENG,"DM,CM",27-219,90,1,1,0,0,1,1,2,50.0,1,2,0,2,0,1,0,0
10,Antonee Robinson,33.0,us USA,LB,25-026,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
11,Kevin Mbabu,27.0,ch SUI,LB,27-137,62,3,2,2,1,0,1,2,50.0,1,1,0,1,2,5,0,0
12,Tim Ream,13.0,us USA,CB,34-333,90,1,1,0,1,0,1,1,100.0,0,3,2,1,1,2,7,0
13,Tosin Adarabioyo,4.0,eng ENG,CB,24-344,90,2,0,2,0,0,2,2,100.0,0,1,1,0,1,3,6,0
14,Kenny Tete,2.0,nl NED,RB,26-329,90,5,2,4,1,0,4,4,100.0,0,3,2,1,2,7,3,0
15,Bernd Leno,17.0,de GER,GK,30-183,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
16,16 Players,,,,,990,18,11,10,7,1,12,19,63.2,7,12,6,6,7,25,24,1
