,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Álvaro Morata,9.0,es ESP,FW,25-040,90,0,0,0,1,1,0,2,1,1,0,0,0,7,4,0,100.0
1,Eden Hazard,10.0,be BEL,FW,26-329,77,0,0,0,0,3,1,4,0,0,0,0,0,2,0,0,
2,Willian,22.0,br BRA,FW,29-115,13,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,
3,Danny Drinkwater,6.0,eng ENG,DM,27-272,90,0,0,0,3,1,0,1,0,2,0,0,0,4,0,0,
4,N'Golo Kanté,7.0,fr FRA,DM,26-248,90,0,0,0,2,1,0,0,2,1,0,0,0,6,0,2,0.0
5,Cesc Fàbregas,4.0,es ESP,DM,30-212,77,0,0,0,0,2,0,8,2,3,0,0,0,6,0,2,0.0
6,Tiemoué Bakayoko,14.0,fr FRA,DM,23-107,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
7,Marcos Alonso,3.0,es ESP,WB,26-339,90,0,0,0,0,0,0,2,3,0,0,0,0,4,2,1,66.7
8,Victor Moses,15.0,ng NGA,WB,26-355,90,0,0,0,1,4,1,4,2,3,1,0,0,10,2,1,66.7
9,Antonio Rüdiger,2.0,de GER,CB,24-274,90,0,0,0,1,0,0,1,0,2,0,0,0,7,4,0,100.0
10,Andreas Christensen,27.0,dk DEN,CB,21-236,79,0,0,0,0,0,0,0,1,0,0,0,0,5,5,1,83.3
11,Gary Cahill,24.0,eng ENG,CB,31-348,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
12,César Azpilicueta,28.0,es ESP,CB,28-096,90,0,0,0,0,0,0,2,2,0,0,0,0,6,3,2,60.0
13,Thibaut Courtois,13.0,be BEL,GK,25-205,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,8,12,2,26,14,12,1,0,0,60,20,10,66.7
