,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Ings,9.0,eng ENG,FW,28-059,90,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0
1,Che Adams,10.0,sct SCO,FW,24-069,79,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Shane Long,7.0,ie IRL,FW,33-242,11,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
3,Moussa Djenepo,12.0,ml MLI,LM,22-097,90,0,0,0,0,0,0,1,0.0,1,4,0,4,1,1,0,0
4,Oriol Romeu,6.0,es ESP,CM,28-362,54,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0
5,William Smallbone,20.0,ie IRL,CM,20-212,36,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
6,James Ward-Prowse,8.0,eng ENG,CM,25-324,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
7,Stuart Armstrong,17.0,sct SCO,RM,28-174,67,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
8,Nathan Tella,23.0,ng NGA,RM,21-077,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Ryan Bertrand,3.0,eng ENG,LB,31-046,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0
10,Jan Bednarek,35.0,pl POL,CB,24-161,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
11,Jack Stephens,5.0,eng ENG,CB,26-237,90,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,2,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,23-160,90,2,2,1,1,0,0,0,,0,2,1,1,2,4,0,0
13,Alex McCarthy,1.0,eng ENG,GK,30-292,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,8,6,5,3,0,6,14,42.9,8,15,2,13,8,16,7,0
