,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Che Adams,10.0,sct SCO,FW,24-104,88,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Dan Nlundulu,40.0,eng ENG,FW,21-263,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Danny Ings,9.0,eng ENG,FW,28-094,90,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,2,0
3,Nathan Redmond,11.0,eng ENG,LM,26-233,90,3,1,0,3,0,1,7,14.3,6,0,0,0,0,3,0,0
4,Oriol Romeu,6.0,es ESP,CM,29-031,90,3,2,0,3,0,1,7,14.3,6,0,0,0,2,5,1,0
5,James Ward-Prowse,8.0,eng ENG,CM,25-359,90,3,3,2,1,0,2,3,66.7,1,0,0,0,0,3,2,0
6,Stuart Armstrong,17.0,sct SCO,RM,28-209,85,2,1,0,1,1,0,0,,0,4,1,3,1,3,1,0
7,Ibrahima Diallo,27.0,fr FRA,RM,21-231,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Ryan Bertrand,3.0,eng ENG,LB,31-081,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
9,Jannik Vestergaard,4.0,dk DEN,CB,28-083,90,2,0,2,0,0,1,1,100.0,0,2,2,0,0,2,6,0
10,Jan Bednarek,35.0,pl POL,CB,24-196,90,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,5,0
11,Kyle Walker-Peters,2.0,eng ENG,RB,23-195,90,1,1,1,0,0,0,0,,0,1,0,1,1,2,4,0
12,Alex McCarthy,1.0,eng ENG,GK,30-327,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,18,9,6,11,1,8,21,38.1,13,9,3,6,8,26,22,0
