,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Phil Jones
3,,Morten Gamst Pedersen
4,,Brett Emerton
5,,Benjani
6,,Gaël Givet
7,,Míchel Salgado
8,,Ryan Nelsen
9,,El Hadji Diouf
10,,Mame Biram Diouf
