,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jamie Vardy,9.0,eng ENG,FW,36-094,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,26-194,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,24-221,61,1,0,0,1,0,0,0,,0,1,1,0,0,1,2,0
3,Dennis Praet,26.0,be BEL,"AM,CM",28-336,29,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,James Maddison,10.0,eng ENG,AM,26-143,90,2,1,0,2,0,1,3,33.3,2,1,0,1,0,2,0,0
5,Youri Tielemans,8.0,be BEL,CM,25-343,61,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
6,Nampalys Mendy,24.0,sn SEN,CM,30-296,29,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
7,Wilfred Ndidi,25.0,ng NGA,CM,26-120,86,0,0,0,0,0,0,3,0.0,3,2,0,2,2,2,2,0
8,Patson Daka,20.0,zm ZAM,AM,24-188,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Victor Bernth Kristiansen,16.0,dk DEN,WB,20-120,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
10,Luke Thomas,33.0,eng ENG,WB,21-309,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
11,Timothy Castagne,27.0,be BEL,WB,27-131,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0
12,Çağlar Söyüncü,4.0,tr TUR,CB,26-327,90,3,3,2,1,0,2,3,66.7,1,0,0,0,1,4,6,0
13,Harry Souttar,15.0,au AUS,CB,24-175,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,3,0
14,Wout Faes,3.0,be BEL,CB,25-012,90,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,3,0
15,Daniel Iversen,31.0,dk DEN,GK,25-270,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
16,16 Players,,,,,990,10,7,4,6,0,5,18,27.8,13,8,3,5,6,16,26,0
