,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,24-043,84,0,0,0,3,2,0,1,0,0,0,0,0,0,1,1,50.0
1,Son Heung-min,7.0,kr KOR,FW,25-063,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
2,Dele Alli,20.0,eng ENG,FW,21-151,90,0,0,0,0,4,0,1,3,1,0,0,0,6,1,3,25.0
3,Christian Eriksen,23.0,dk DEN,DM,25-207,70,0,0,0,1,3,0,3,0,0,0,0,0,6,0,0,
4,Mousa Dembélé,19.0,be BEL,DM,30-055,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
5,Eric Dier,15.0,eng ENG,DM,23-237,90,0,0,0,1,0,0,0,2,2,0,0,0,11,2,1,66.7
6,Moussa Sissoko,17.0,fr FRA,DM,28-024,77,0,0,0,1,0,2,0,1,2,0,0,0,1,0,0,
7,Harry Winks,29.0,eng ENG,DM,21-219,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
8,Ben Davies,33.0,wls WAL,WB,24-138,90,0,0,0,0,2,0,10,0,1,0,0,0,6,1,1,50.0
9,Kieran Trippier,2.0,eng ENG,WB,26-355,90,0,0,0,2,2,0,2,0,1,0,0,0,9,2,1,66.7
10,Jan Vertonghen,5.0,be BEL,CB,30-138,90,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,33.3
11,Davinson Sánchez,6.0,co COL,CB,21-089,90,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,50.0
12,Toby Alderweireld,4.0,be BEL,CB,28-191,90,1,0,0,1,0,0,0,0,0,0,0,0,4,3,0,100.0
13,Hugo Lloris,1.0,fr FRA,GK,30-257,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,14,14,3,17,11,9,0,0,0,50,15,12,55.6
