,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-113,90,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
1,Jack Harrison,22.0,eng ENG,"LW,LM",24-037,90,2,1,0,1,1,1,1,100.0,0,2,0,2,0,2,2,0
2,Raphinha,18.0,br BRA,"RW,RM",24-013,69,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0
3,Ian Carlo Poveda,7.0,eng ENG,RM,20-322,21,1,1,0,0,1,1,2,50.0,1,1,1,0,0,1,1,0
4,Rodrigo,20.0,es ESP,AM,29-296,58,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
5,Pablo Hernández,19.0,es ESP,"CM,RW",35-260,32,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Ezgjan Alioski,10.0,mk MKD,"CM,LB",28-319,90,2,1,2,0,0,0,1,0.0,1,1,0,1,0,2,5,0
7,Mateusz Klich,43.0,pl POL,CM,30-197,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
8,Jamie Shackleton,46.0,eng ENG,RB,21-080,25,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
9,Stuart Dallas,15.0,nir NIR,CM,29-252,90,3,2,3,0,0,0,1,0.0,1,3,0,3,1,4,3,0
10,Pascal Struijk,21.0,nl NED,CB,21-138,90,2,2,1,1,0,1,1,100.0,0,1,1,0,3,5,5,0
11,Kalvin Phillips,23.0,eng ENG,"CB,DM",25-025,90,3,2,2,1,0,1,2,50.0,1,0,0,0,0,3,8,0
12,Luke Ayling,2.0,eng ENG,CB,29-124,90,1,0,1,0,0,0,1,0.0,1,2,1,1,3,4,7,0
13,Illan Meslier,1.0,fr FRA,GK,20-300,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
14,14 Players,,,,,990,17,9,11,4,2,4,13,30.8,9,11,3,8,8,25,37,0
