,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ayoze Pérez,17.0,es ESP,FW,27-186,90,0,0,0,3,2,1,0,0,0,0,0,0,4,2,1,66.7
1,Harvey Barnes,15.0,eng ENG,LW,23-053,90,0,0,0,2,1,0,1,0,1,0,0,0,6,0,1,0.0
2,Marc Albrighton,11.0,eng ENG,RW,31-074,45,0,0,0,0,1,0,4,0,0,0,0,0,3,1,1,50.0
3,Çağlar Söyüncü,4.0,tr TUR,CB,24-253,45,0,0,0,0,1,0,1,0,0,0,0,0,6,3,2,60.0
4,James Maddison,10.0,eng ENG,"AM,RW",24-069,90,0,0,0,0,1,0,8,0,0,0,0,0,3,0,1,0.0
5,Nampalys Mendy,24.0,sn SEN,"DM,CM",28-222,90,0,0,0,3,4,0,0,1,0,0,0,0,9,3,1,75.0
6,Youri Tielemans,8.0,be BEL,"DM,CM",23-269,90,0,0,0,2,1,0,0,0,1,0,0,0,10,3,2,60.0
7,James Justin,2.0,eng ENG,"LB,LM",22-343,90,0,0,0,1,4,0,0,7,3,0,0,0,6,2,1,66.7
8,Jonny Evans,6.0,nir NIR,CB,33-028,90,0,0,0,1,0,0,0,2,2,0,0,0,15,5,0,100.0
9,Wesley Fofana,3.0,fr FRA,CB,20-045,79,0,0,0,3,0,0,0,3,1,0,0,0,3,2,0,100.0
10,Cengiz Ünder,19.0,tr TUR,RW,23-201,11,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
11,Timothy Castagne,27.0,be BEL,RB,25-057,36,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,50.0
12,Ricardo Pereira,21.0,pt POR,"RM,RB",27-117,54,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,
13,Kasper Schmeichel,1.0,dk DEN,GK,34-087,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,17,16,2,14,14,11,0,0,0,73,22,11,66.7
