,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wilfried Zaha,11.0,ci CIV,"FW,LW",26-050,90,0,0,0,2,1,2,2,0,0,0,0,0,6,0,2,0.0
1,Jeffrey Schlupp,15.0,gh GHA,LW,26-007,68,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7
2,Connor Wickham,21.0,eng ENG,FW,25-274,22,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,100.0
3,Andros Townsend,10.0,eng ENG,"RW,RM",27-167,90,0,0,0,1,0,0,6,1,0,0,0,0,3,0,0,
4,Cheikhou Kouyaté,8.0,sn SEN,CM,29-009,77,0,0,0,3,1,1,0,1,0,0,0,0,4,4,2,66.7
5,Max Meyer,7.0,de GER,LM,23-103,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0
6,Luka Milivojević,4.0,rs SRB,CM,27-267,90,0,0,0,0,2,0,2,4,1,0,0,0,4,0,0,
7,James McArthur,18.0,sct SCO,CM,31-084,90,0,0,0,1,0,0,0,2,1,0,0,0,8,2,2,50.0
8,Patrick van Aanholt,3.0,nl NED,LB,28-123,90,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,
9,Mamadou Sakho,12.0,fr FRA,CB,28-320,90,0,0,0,0,1,0,0,3,1,0,0,0,9,0,2,0.0
10,James Tomkins,5.0,eng ENG,CB,29-276,90,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,100.0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,21-034,90,0,0,0,2,0,0,1,3,1,0,0,0,7,0,1,0.0
12,Vicente Guaita,31.0,es ESP,GK,31-354,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
13,13 Players,,,,,990,0,0,0,11,8,3,14,15,6,0,0,0,53,12,11,52.2
