,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,27-257,90,0,0,0,1,2,1,2,0,1,0,0,0,3,2,5,28.6
1,Son Heung-min,7.0,kr KOR,LW,28-277,90,0,0,0,2,3,1,6,0,0,0,0,0,9,0,3,0.0
2,Lucas Moura,27.0,br BRA,RW,28-241,81,0,0,0,2,3,0,3,0,2,0,0,0,4,0,0,
3,Gareth Bale,9.0,wls WAL,RW,31-269,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
4,Tanguy Ndombele,28.0,fr FRA,"LM,AM,DM",24-104,77,0,0,0,2,2,0,0,0,1,0,0,0,4,0,0,
5,Érik Lamela,11.0,ar ARG,AM,29-038,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
6,Pierre Højbjerg,5.0,dk DEN,"CM,DM",25-249,90,0,0,0,2,2,0,0,1,3,0,0,0,4,1,0,100.0
7,Giovani Lo Celso,18.0,ar ARG,"RM,AM",25-002,60,0,0,0,0,0,0,2,3,3,0,0,0,2,0,1,0.0
8,Moussa Sissoko,17.0,fr FRA,DM,31-238,30,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
9,Sergio Reguilón,3.0,es ESP,LB,24-116,90,0,0,0,0,0,0,2,3,0,0,0,0,3,0,1,0.0
10,Joe Rodon,14.0,wls WAL,CB,23-171,90,0,0,0,0,2,0,0,2,1,0,0,0,3,0,0,
11,Eric Dier,15.0,eng ENG,CB,27-086,90,0,0,0,0,1,0,1,0,1,0,0,0,1,2,2,50.0
12,Serge Aurier,24.0,ci CIV,RB,28-108,90,0,0,0,1,0,1,0,2,1,0,0,0,9,2,4,33.3
13,Hugo Lloris,1.0,fr FRA,GK,34-106,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,11,15,3,18,11,13,0,0,0,47,7,17,29.2
