,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jakub Moder,15.0,pl POL,"FW,RM,CM",22-286,90,0,0,0,1,0,0,3,1,3,0,0,0,7,0,0,
1,Danny Welbeck,18.0,eng ENG,LM,31-053,61,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,40.0
2,Leandro Trossard,11.0,be BEL,"FW,LM",27-045,29,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0.0
3,Alexis Mac Allister,10.0,ar ARG,CM,23-025,90,0,0,0,0,1,0,4,1,0,0,0,0,6,1,1,50.0
4,Pascal Groß,13.0,de GER,CM,30-217,61,0,0,0,0,0,0,3,2,0,0,0,0,5,1,0,100.0
5,Neal Maupay,9.0,fr FRA,FW,25-157,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0.0
6,Tariq Lamptey,2.0,gh GHA,RM,21-110,75,0,0,0,0,2,0,5,2,1,0,0,0,2,0,0,
7,Solly March,20.0,eng ENG,LM,27-182,15,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,
8,Steven Alzate,17.0,co COL,"DM,CM",23-132,90,0,0,0,1,0,0,0,3,0,0,0,0,7,0,1,0.0
9,Marc Cucurella,3.0,es ESP,LB,23-180,90,0,0,0,0,0,0,3,2,3,0,0,0,12,1,3,25.0
10,Dan Burn,33.0,eng ENG,CB,29-254,90,1,0,0,1,0,0,0,3,1,0,0,0,6,1,2,33.3
11,Adam Webster,4.0,eng ENG,CB,27-014,90,0,0,0,0,0,0,0,2,1,0,0,0,7,2,0,100.0
12,Joël Veltman,34.0,nl NED,RB,30-003,90,0,0,0,2,1,0,0,0,1,0,0,0,3,0,1,0.0
13,Robert Sánchez,1.0,es ESP,GK,24-061,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,8,5,1,21,17,11,0,0,0,61,8,15,34.8
