,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Paterson,13.0,sct SCO,FW,24-056,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
1,Josh Murphy,11.0,eng ENG,LM,23-287,84,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
2,Kadeem Harris,23.0,eng ENG,LM,25-183,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Harry Arter,7.0,ie IRL,CM,28-345,89,5,2,3,2,0,3,4,75.0,1,2,1,1,1,6,0,0
4,Joe Ralls,8.0,eng ENG,CM,25-057,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Víctor Camarasa,21.0,es ESP,CM,24-194,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
6,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-237,66,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
7,Junior Hoilett,33.0,ca CAN,RM,28-186,24,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
8,Aron Gunnarsson,17.0,is ISL,DM,29-230,90,2,0,1,1,0,1,1,100.0,0,3,1,2,2,4,2,0
9,Joe Bennett,3.0,eng ENG,LB,28-255,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0
10,Sol Bamba,22.0,ci CIV,CB,33-329,90,3,3,0,3,0,1,1,100.0,0,2,2,0,3,6,6,0
11,Sean Morrison,4.0,eng ENG,CB,27-334,90,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,9,0
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-145,90,2,1,2,0,0,0,1,0.0,1,2,0,2,2,4,6,0
13,Neil Etheridge,1.0,ph PHI,GK,28-304,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
14,14 Players,,,,,990,13,7,7,6,0,6,10,60.0,4,15,4,11,14,27,28,0
