,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Pierre-Emerick Aubameyang,9.0,ga GAB,FW,33-318,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Kai Havertz,29.0,de GER,FW,23-325,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Raheem Sterling,17.0,eng ENG,LW,28-145,70,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
3,Conor Gallagher,23.0,eng ENG,AM,23-085,20,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
4,Noni Madueke,31.0,eng ENG,RW,21-053,78,1,1,0,0,1,1,1,100.0,0,1,0,1,3,4,1,0
5,Hakim Ziyech,22.0,ma MAR,RW,30-044,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Mateo Kovačić,8.0,hr CRO,"LM,DM",28-361,90,2,2,2,0,0,0,2,0.0,2,1,0,1,1,3,2,0
7,Enzo Fernández,5.0,ar ARG,CM,22-105,70,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0
8,Mykhailo Mudryk,15.0,ua UKR,LW,22-117,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,N'Golo Kanté,7.0,fr FRA,"RM,DM",32-034,90,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,0,0
10,Ben Chilwell,21.0,eng ENG,LB,26-132,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0
11,Thiago Silva,6.0,br BRA,CB,38-222,90,1,1,1,0,0,1,1,100.0,0,4,4,0,0,1,7,0
12,Wesley Fofana,33.0,fr FRA,CB,22-136,85,3,2,3,0,0,1,2,50.0,1,2,0,2,1,4,3,0
13,Trevoh Chalobah,14.0,eng ENG,CB,23-301,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,César Azpilicueta,28.0,es ESP,RB,33-247,90,3,2,1,2,0,0,1,0.0,1,0,0,0,0,3,4,1
15,Kepa Arrizabalaga,1.0,es ESP,GK,28-211,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
16,16 Players,,,,,990,15,11,11,3,1,6,12,50.0,6,13,4,9,7,22,25,1
