,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,31-020,75,0,0,0,1,1,0,2,0,2,0,0,0,2,2,2,50.0
1,Alex Oxlade-Chamberlain,15.0,eng ENG,FW,29-068,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,Mohamed Salah,11.0,eg EGY,FW,30-129,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Fabio Carvalho,28.0,pt POR,LM,20-053,61,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,33.3
4,Jordan Henderson,14.0,eng ENG,CM,32-127,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
5,Curtis Jones,17.0,eng ENG,"CM,LM",21-265,90,0,0,0,2,4,0,1,1,0,0,0,0,9,0,0,
6,Fabinho,3.0,br BRA,CM,28-364,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0
7,Harvey Elliott,19.0,eng ENG,RM,19-201,90,0,0,0,1,4,0,0,0,1,0,0,0,8,1,1,50.0
8,Andrew Robertson,26.0,sct SCO,LB,28-225,90,0,0,0,1,0,0,10,0,1,0,0,0,7,0,2,0.0
9,Virgil van Dijk,4.0,nl NED,CB,31-106,90,0,0,0,0,0,0,0,2,0,0,0,0,5,4,1,80.0
10,Joe Gomez,2.0,eng ENG,CB,25-152,90,1,0,0,2,1,0,1,0,1,0,0,0,6,3,2,60.0
11,James Milner,7.0,eng ENG,RB,36-291,61,0,0,0,0,3,0,7,1,0,0,0,0,2,0,0,
12,Trent Alexander-Arnold,66.0,eng ENG,RB,24-015,29,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,
13,Alisson,1.0,br BRA,GK,30-020,90,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,1,0,0,8,13,0,30,4,7,0,0,0,54,11,11,50.0
