,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-084,89,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
1,Rodrigo,20.0,es ESP,FW,29-267,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Jack Harrison,22.0,eng ENG,FW,24-008,88,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
3,Hélder Costa,17.0,ao ANG,FW,26-321,2,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
4,Ezgjan Alioski,10.0,mk MKD,LM,28-290,90,4,1,1,2,1,1,2,50.0,1,1,0,1,0,4,1,0
5,Kalvin Phillips,23.0,eng ENG,CM,24-362,90,2,2,1,1,0,2,4,50.0,2,1,0,1,2,4,0,0
6,Mateusz Klich,43.0,pl POL,CM,30-168,90,3,1,3,0,0,1,3,33.3,2,1,1,0,0,3,0,0
7,Raphinha,18.0,br BRA,RM,23-350,84,3,0,1,2,0,0,2,0.0,2,1,0,1,0,3,0,0
8,Ian Carlo Poveda,7.0,eng ENG,RM,20-293,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Stuart Dallas,15.0,nir NIR,LB,29-223,90,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,2,0
10,Liam Cooper,6.0,sct SCO,CB,29-090,90,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,3,0
11,Robin Koch,5.0,de GER,CB,24-134,90,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0
12,Luke Ayling,2.0,eng ENG,RB,29-095,90,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,3,0
13,Illan Meslier,1.0,fr FRA,GK,20-271,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,19,8,7,10,2,7,20,35.0,13,4,1,3,4,23,12,1
