,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,André Ayew,34.0,gh GHA,FW,33-090,78,0,0,0,1,1,1,1,0,1,0,0,0,2,1,6,14.3
1,Sam Surridge,16.0,eng ENG,FW,24-232,12,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0
2,Emmanuel Dennis,25.0,ng NGA,LW,25-122,78,1,0,0,1,2,0,1,0,0,0,0,0,6,3,2,60.0
3,Neco Williams,7.0,wls WAL,LW,21-338,12,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0.0
4,Brennan Johnson,20.0,wls WAL,RW,21-298,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,Morgan Gibbs-White,10.0,eng ENG,AM,23-049,90,1,0,0,1,0,0,4,0,0,0,0,0,5,0,6,0.0
6,Jonjo Shelvey,6.0,eng ENG,DM,31-018,89,1,0,0,3,0,0,0,1,0,0,0,0,6,1,0,100.0
7,Gustavo Scarpa,31.0,br BRA,DM,29-071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
8,Ryan Yates,22.0,eng ENG,DM,25-116,57,0,0,0,1,2,0,1,1,1,0,0,0,1,0,1,0.0
9,Remo Freuler,23.0,ch SUI,DM,30-336,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10,Renan Lodi,32.0,br BRA,LB,24-343,90,1,0,0,1,2,0,1,4,1,0,0,0,5,2,1,66.7
11,Moussa Niakhate,19.0,sn SEN,CB,27-009,90,0,0,0,1,0,0,0,1,0,0,1,0,1,2,2,50.0
12,Felipe,38.0,br BRA,CB,33-305,90,0,0,0,2,0,0,0,1,3,0,0,0,8,3,2,60.0
13,Serge Aurier,24.0,ci CIV,RB,30-083,90,0,0,0,1,1,0,2,2,3,0,0,0,5,0,1,0.0
14,Keylor Navas,12.0,cr CRC,GK,36-092,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,5,0,0,17,9,1,10,10,9,0,1,0,42,13,24,35.1
