,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,33.0,br BRA,FW,21-019,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0.0
1,Raheem Sterling,7.0,eng ENG,LW,23-135,70,0,0,0,1,2,4,1,0,0,1,0,0,0,0,0,
2,Phil Foden,47.0,eng ENG,LW,17-329,20,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0.0
3,Bernardo Silva,20.0,pt POR,RW,23-255,90,0,0,0,0,0,0,5,1,1,0,0,0,3,0,1,0.0
4,David Silva,21.0,es ESP,"LM,RM",32-104,90,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,
5,İlkay Gündoğan,8.0,de GER,"CM,LM",27-180,90,0,0,0,1,0,0,0,2,1,0,0,0,11,0,1,0.0
6,Kevin De Bruyne,17.0,be BEL,RM,26-298,64,0,0,0,0,1,0,5,0,1,0,0,0,4,0,0,
7,Yaya Touré,42.0,ci CIV,"CM,RM",34-344,26,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
8,Fabian Delph,18.0,eng ENG,LB,28-152,74,0,0,0,0,0,0,1,2,0,0,0,0,5,1,5,16.7
9,Benjamin Mendy,22.0,fr FRA,LB,23-279,16,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,100.0
10,Aymeric Laporte,14.0,es ESP,CB,23-330,90,0,0,0,0,1,0,0,1,2,0,0,0,13,5,0,100.0
11,Vincent Kompany,4.0,be BEL,CB,32-012,90,0,0,0,3,0,0,0,0,2,0,0,0,10,3,1,75.0
12,Danilo,3.0,br BRA,RB,26-281,90,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,
13,Ederson,31.0,br BRA,GK,24-248,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,0,0,0,6,7,4,19,11,10,1,0,0,55,10,14,41.7
