,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Marko Arnautović,7.0,at AUT,FW,30-001,77,0,0,0,2,0,0,2,0,0,0,0,0,2,1,1,50.0
1,Lucas Pérez,27.0,es ESP,FW,30-222,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,50.0
2,Felipe Anderson,8.0,br BRA,LM,26-005,90,0,0,0,1,1,0,1,2,2,0,0,0,5,0,0,
3,Robert Snodgrass,11.0,sct SCO,CM,31-225,72,1,0,0,1,1,0,8,0,2,0,0,0,8,0,0,
4,Pedro Obiang,14.0,gq EQG,CM,27-024,18,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,
5,Mark Noble,16.0,eng ENG,CM,31-347,84,0,0,0,0,2,0,2,1,1,0,0,0,7,0,0,
6,Jack Wilshere,19.0,eng ENG,CM,27-109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Michail Antonio,30.0,jm JAM,RM,29-023,90,0,0,0,3,4,0,3,0,0,0,0,0,5,2,4,33.3
8,Declan Rice,41.0,eng ENG,DM,20-096,90,1,0,0,1,0,0,0,3,1,0,0,0,6,0,2,0.0
9,Arthur Masuaku,26.0,cd COD,LB,25-164,90,0,0,0,0,0,0,3,2,2,0,0,0,8,0,1,0.0
10,Angelo Ogbonna,21.0,it ITA,CB,30-332,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,50.0
11,Fabián Balbuena,4.0,py PAR,CB,27-240,90,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,60.0
12,Pablo Zabaleta,5.0,ar ARG,RB,34-094,90,0,0,0,0,1,0,2,1,2,0,0,0,4,0,2,0.0
13,Łukasz Fabiański,1.0,pl POL,GK,34-002,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,8,9,1,21,10,10,0,0,0,54,9,15,37.5
