,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ivan Toney,17.0,eng ENG,FW,25-193,90,1,1,1,0,0,1,3,33.3,2,0,0,0,2,3,1,0
1,Bryan Mbeumo,19.0,cm CMR,"FW,RW",22-049,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
2,Vitaly Janelt,27.0,de GER,CM,23-138,90,2,2,1,1,0,2,2,100.0,0,0,0,0,1,3,2,0
3,Christian Nørgaard,6.0,dk DEN,CM,27-199,77,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
4,Yoane Wissa,11.0,cd COD,LW,25-022,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Frank Onyeka,15.0,ng NGA,CM,23-267,67,2,1,2,0,0,1,1,100.0,0,2,0,2,0,2,1,0
6,Shandon Baptiste,26.0,gd GRN,CM,23-170,23,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,3,0
7,Rico Henry,3.0,eng ENG,"WB,LM",24-079,90,2,1,1,1,0,2,3,66.7,1,1,1,0,1,3,1,0
8,Sergi Canós,7.0,es ESP,"WB,RM",24-235,90,1,1,1,0,0,1,2,50.0,1,2,0,2,3,4,5,0
9,Ethan Pinnock,5.0,jm JAM,CB,28-119,42,0,0,0,0,0,0,0,,0,1,1,0,1,1,5,0
10,Mathias Jørgensen,22.0,dk DEN,CB,31-155,48,1,0,0,1,0,1,2,50.0,1,0,0,0,2,3,3,0
11,Pontus Jansson,18.0,se SWE,CB,30-224,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,5,0
12,Kristoffer Ajer,20.0,no NOR,CB,23-161,90,1,0,1,0,0,0,0,,0,2,2,0,2,3,4,0
13,David Raya,1.0,es ESP,GK,26-010,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,14,6,9,5,0,10,15,66.7,5,11,5,6,15,29,31,0
