,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Solanke,9.0,eng ENG,FW,25-024,89,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
1,Kieffer Moore,21.0,wls WAL,FW,30-061,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
2,Philip Billing,29.0,dk DEN,FW,26-119,76,2,2,1,0,1,0,0,,0,4,0,4,0,2,0,0
3,Jaidon Anthony,32.0,eng ENG,FW,22-311,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Marcus Tavernier,16.0,eng ENG,LM,23-200,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
5,Jefferson Lerma,8.0,co COL,CM,27-348,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
6,Lewis Cook,4.0,eng ENG,CM,25-247,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
7,Ryan Christie,10.0,sct SCO,RM,27-228,90,1,1,0,1,0,0,3,0.0,3,2,0,2,1,2,0,0
8,Adam Smith,15.0,eng ENG,LB,31-162,90,1,1,0,1,0,0,1,0.0,1,0,0,0,4,5,2,0
9,Marcos Senesi,25.0,ar ARG,CB,25-151,90,3,2,2,1,0,1,1,100.0,0,2,2,0,1,4,3,0
10,Chris Mepham,6.0,wls WAL,CB,24-337,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,5,0
11,Ryan Fredericks,2.0,eng ENG,RB,29-363,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
12,Jack Stacey,17.0,eng ENG,RB,26-185,19,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
13,Neto,13.0,br BRA,GK,33-081,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,11,8,3,2,4,10,40.0,6,13,2,11,10,23,13,0
