,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Eric Maxim Choupo-Moting,10.0,cm CMR,FW,28-324,61,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0
1,Jesé,11.0,es ESP,FW,24-349,29,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0
2,Mame Biram Diouf,18.0,sn SEN,LW,30-056,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
3,Xherdan Shaqiri,22.0,ch SUI,RW,26-123,90,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0
4,Badou Ndiaye,27.0,sn SEN,LM,27-106,78,3,3,1,2,0,0,0,,0,0,0,0,0,3,1,0
5,Charlie Adam,16.0,sct SCO,LM,32-062,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Darren Fletcher,24.0,sct SCO,CM,34-009,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
7,Saido Berahino,9.0,bi BDI,CM,24-190,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Joe Allen,4.0,wls WAL,RM,27-333,90,1,0,1,0,0,0,4,0.0,4,0,0,0,2,3,2,0
9,Erik Pieters,3.0,nl NED,LB,29-187,90,2,2,2,0,0,1,3,33.3,2,2,0,2,1,3,3,0
10,Kurt Zouma,6.0,fr FRA,CB,23-106,90,0,0,0,0,0,0,0,,0,1,0,1,3,3,10,0
11,Ryan Shawcross,17.0,eng ENG,CB,30-129,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,9,0
12,Moritz Bauer,2.0,at AUT,RB,26-016,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0
13,Jack Butland,1.0,eng ENG,GK,24-337,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,9,8,5,4,0,2,12,16.7,10,8,1,7,11,20,30,0
