,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jamie Vardy,9.0,eng ENG,FW,33-260,84,1,1,0,1,0,0,0,,0,1,1,0,0,1,1,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,23-360,6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Harvey Barnes,15.0,eng ENG,LM,22-293,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Nampalys Mendy,24.0,sn SEN,CM,28-096,90,2,0,2,0,0,0,0,,0,2,1,1,1,3,2,0
4,Youri Tielemans,8.0,be BEL,CM,23-143,90,2,1,1,1,0,1,2,50.0,1,1,1,0,3,5,0,0
5,Dennis Praet,26.0,be BEL,RM,26-136,68,2,0,1,1,0,1,3,33.3,2,1,0,1,0,2,1,0
6,James Maddison,10.0,eng ENG,RM,23-309,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,James Justin,2.0,eng ENG,"LB,CB",22-217,90,6,2,4,1,1,2,3,66.7,1,2,0,2,2,8,6,0
8,Çağlar Söyüncü,4.0,tr TUR,CB,24-127,90,2,1,0,2,0,1,2,50.0,1,1,1,0,0,2,3,0
9,Jonny Evans,6.0,nir NIR,CB,32-268,79,4,2,3,0,1,1,2,50.0,1,0,0,0,0,4,3,0
10,Christian Fuchs,28.0,at AUT,LB,34-173,11,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,1,0
11,Daniel Amartey,18.0,gh GHA,CB,25-281,90,1,0,0,0,1,0,0,,0,1,0,1,1,2,6,0
12,Timothy Castagne,27.0,be BEL,RB,24-297,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
13,Kasper Schmeichel,1.0,dk DEN,GK,33-327,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,23,9,14,6,3,9,16,56.3,7,10,4,6,8,31,25,0
